date,cases,deaths
2021-04-10,0.0,0.0
2021-04-11,398.0,2.0
2021-04-12,125.0,2.0
2021-04-13,166.0,1.0
2021-04-14,257.0,2.0
2021-04-15,185.0,1.0
2021-04-16,200.0,0.0
2021-04-17,169.0,0.0
2021-04-18,122.0,1.0
2021-04-19,93.0,3.0
2021-04-20,137.0,0.0
2021-04-21,165.0,2.0
2021-04-22,128.0,2.0
2021-04-23,175.0,0.0
2021-04-24,145.0,1.0
2021-04-25,122.0,1.0
2021-04-26,67.0,0.0
2021-04-27,91.0,0.0
2021-04-28,176.0,1.0
2021-04-29,136.0,1.0
2021-04-30,124.0,0.0
2021-05-01,114.0,0.0
2021-05-02,89.0,1.0
2021-05-03,57.0,1.0
2021-05-04,94.0,1.0
2021-05-05,99.0,2.0
2021-05-06,123.0,1.0
2021-05-07,103.0,1.0
2021-05-08,102.0,0.0
2021-05-09,82.0,1.0
2021-05-10,56.0,1.0
2021-05-11,11.0,0.0
2021-05-12,113.0,3.0
2021-05-13,82.0,0.0
2021-05-14,48.0,5.0
2021-05-15,0.0,0.0
2021-05-16,127.0,2.0
2021-05-17,31.0,10.0
2021-05-18,46.0,0.0
2021-05-19,0.0,0.0
2021-05-20,85.0,4.0
2021-05-21,43.0,2.0
2021-05-22,38.0,2.0
2021-05-23,29.0,2.0
2021-05-24,28.0,1.0
2021-05-25,30.0,1.0
2021-05-26,34.0,0.0
2021-05-27,22.0,1.0
2021-05-28,18.0,0.0
2021-05-29,13.0,2.0
2021-05-30,9.0,0.0
2021-05-31,0.0,0.0
2021-06-01,13.0,2.0
2021-06-02,15.0,1.0
2021-06-03,21.0,1.0
2021-06-04,32.0,0.0
2021-06-05,30.0,0.0
2021-06-06,16.0,0.0
2021-06-07,8.0,1.0
2021-06-08,29.0,0.0
2021-06-09,44.0,0.0
2021-06-10,12.0,0.0
2021-06-11,16.0,2.0
2021-06-12,0.0,0.0
2021-06-13,0.0,0.0
2021-06-14,39.0,1.0
2021-06-15,10.0,0.0
2021-06-16,9.0,0.0
2021-06-17,15.0,2.0
2021-06-18,8.0,0.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,16.0,3.0
2021-06-22,11.0,0.0
2021-06-23,9.0,1.0
2021-06-24,7.0,0.0
2021-06-25,6.0,0.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,15.0,1.0
2021-06-29,10.0,0.0
2021-06-30,16.0,0.0
2021-07-01,11.0,0.0
2021-07-02,9.0,0.0
2021-07-03,0.0,0.0
2021-07-04,0.0,0.0
2021-07-05,0.0,0.0
2021-07-06,24.0,1.0
2021-07-07,13.0,0.0
2021-07-08,22.0,0.0
2021-07-09,58.0,0.0
2021-07-10,0.0,0.0
2021-07-11,0.0,0.0
2021-07-12,0.0,0.0
2021-07-13,25.0,0.0
2021-07-14,18.0,0.0
2021-07-15,17.0,1.0
2021-07-16,28.0,1.0
2021-07-17,0.0,0.0
2021-07-18,0.0,0.0
2021-07-19,73.0,0.0
2021-07-20,41.0,1.0
2021-07-21,41.0,1.0
2021-07-22,52.0,0.0
2021-07-23,53.0,0.0
2021-07-24,0.0,0.0
2021-07-25,0.0,0.0
2021-07-26,137.0,2.0
2021-07-27,99.0,3.0
2021-07-28,63.0,2.0
2021-07-29,59.0,2.0
2021-07-30,74.0,0.0
2021-07-31,0.0,0.0
